0,1,2,3
Proverbs,24,22,Who knows what sudden disaster the LORD or a ruler might bring?
Proverbs,24,23,"Here are some more sayings that make good sense: When you judge, you must be fair."
Proverbs,24,24,"If you let the guilty go free, people of all nations will hate and curse you."
Proverbs,24,25,"But if you punish the guilty, things will go well for you, and you will prosper."
Proverbs,24,26,Giving an honest answer is a sign of true friendship.
Proverbs,24,27,Get your fields ready and plant your crops before setting up home.
Proverbs,24,28,Don't accuse anyone who isn't guilty. Don't ever tell a lie
Proverbs,24,29,"or say to someone, “I'll get even with you!”"
Proverbs,24,30,I once walked by the field and the vineyard of a lazy fool.
Proverbs,24,31,"Thorns and weeds were everywhere, and the stone wall had fallen down."
Proverbs,24,32,"When I saw this, it taught me a lesson:"
Proverbs,24,33,Sleep a little. Doze a little. Fold your hands and twiddle your thumbs.
Proverbs,24,34,Suddenly poverty hits you and everything is gone!
Proverbs,25,1,Here are more of Solomon's proverbs. They were copied by the officials of King Hezekiah of Judah.
Proverbs,25,2,God is praised for being mysterious; rulers are praised for explaining mysteries.
Proverbs,25,3,Who can fully understand the thoughts of a ruler? They reach beyond the sky and go deep in the earth.
Proverbs,25,4,Silver must be purified before it can be used to make something of value.
Proverbs,25,5,Evil people must be removed before anyone can rule with justice.
Proverbs,25,6,Don't try to seem important in the court of a ruler.
Proverbs,25,7,It's better for the ruler to give you a high position than for you to be embarrassed in front of royal officials. Be sure you are right
Proverbs,25,8,"before you sue someone, or you might lose your case and be embarrassed."
Proverbs,25,9,"When you and someone else can't get along, don't gossip about it."
Proverbs,25,10,"Others will find out, and your reputation will then be ruined."
Proverbs,25,11,The right word at the right time is like precious gold set in silver.
Proverbs,25,12,Listening to good advice is worth much more than jewellery made of gold.
Proverbs,25,13,A messenger you can trust is just as refreshing as cool water in summer.
Proverbs,25,14,Broken promises are worse than rain clouds that don't bring rain.
Proverbs,25,15,Patience and gentle talk can convince a ruler and overcome any problem.
Proverbs,25,16,Eating too much honey can make you sick.
Proverbs,25,17,"Don't visit friends too often, or they will get tired of it and start hating you."
Proverbs,25,18,Telling lies about friends is like attacking them with clubs and swords and sharp arrows.
Proverbs,25,19,A friend you can't trust in times of trouble is like having a toothache or a sore foot.
Proverbs,25,20,Singing to someone in deep sorrow is like pouring vinegar in an open cut.
Proverbs,25,21,"If your enemies are hungry, give them something to eat. And if they are thirsty, give them something to drink."
Proverbs,25,22,This will be the same as piling burning coals on their heads. And the LORD will reward you.
Proverbs,25,23,"As surely as rain blows in from the north, anger is caused by cruel words."
Proverbs,25,24,It's better to stay outside on the roof of your house than to live inside with a nagging wife.
Proverbs,25,25,Good news from far away refreshes like cold water when you are thirsty.
Proverbs,25,26,"When a good person gives in to the wicked, it's like dumping rubbish in a stream of clear water."
Proverbs,25,27,Don't eat too much honey or always want praise.
Proverbs,25,28,Losing self-control leaves you as helpless as a city without a wall.
Proverbs,26,1,Expecting snow in summer and rain in the dry season makes more sense than honouring a fool.
Proverbs,26,2,A curse you don't deserve will take wings and fly away like a sparrow or a swallow.
Proverbs,26,3,Horses and donkeys must be beaten and bridled— and so must fools.
Proverbs,26,4,Don't make a fool of yourself by answering a fool.
Proverbs,26,5,"But if you answer any fools, show how foolish they are, so they won't feel clever."
Proverbs,26,6,Sending a message by a fool is like chopping off your foot and drinking poison.
Proverbs,26,7,A fool with words of wisdom is like an athlete with legs that can't move.
Proverbs,26,8,Are you going to honour a fool? Why not shoot a slingshot with the stone tied tight?
Proverbs,26,9,A thorn bush waved around in the hand of a drunkard is no worse than a proverb in the mouth of a fool.
Proverbs,26,10,It's no cleverer to shoot arrows at every passer-by than it is to hire a bunch of worthless nobodies.
Proverbs,26,11,"Dogs return to eat their vomit, just as fools repeat their foolishness."
Proverbs,26,12,"There is more hope for a fool than for someone who says, “I'm really clever!”"
Proverbs,26,13,"Don't be lazy and keep saying, “There's a lion outside!”"
Proverbs,26,14,"A door turns on its hinges, but a lazy person just turns over in bed."
Proverbs,26,15,Some of us are so lazy that we won't lift a hand to feed ourselves.
Proverbs,26,16,"A lazy person says, “I am cleverer than everyone else.”"
Proverbs,26,17,It's better to take hold of a mad dog by the ears than to take part in someone else's argument.
Proverbs,26,18,It's no crazier to shoot sharp and flaming arrows
Proverbs,26,19,"than to cheat someone and say, “I was only fooling!”"
Proverbs,26,20,Where there is no fuel a fire goes out; where there is no gossip arguments come to an end.
Proverbs,26,21,"Troublemakers start trouble, just as sparks and fuel start a fire."
Proverbs,26,22,There is nothing so delicious as the taste of gossip! It melts in your mouth.
Proverbs,26,23,Hiding hateful thoughts behind smooth talk is like coating a clay pot with a cheap glaze.
Proverbs,26,24,The pleasant talk of an enemy hides more evil plans
Proverbs,26,25,than can be counted— so don't believe a word!
Proverbs,26,26,Everyone will see through those evil plans.
Proverbs,26,27,"If you dig a pit, you will fall in; if you start a stone rolling, it will roll back on you."
Proverbs,26,28,Watch out for anyone who tells lies and flatters— they are out to get you.
Proverbs,27,1,Don't boast about tomorrow! Each day brings its own surprises.
Proverbs,27,2,Don't boast about yourself— let others praise you.
Proverbs,27,3,"Stones and sand are heavy, but trouble caused by a fool is a much heavier load."
Proverbs,27,4,"An angry person is dangerous, but a jealous person is even worse."
Proverbs,27,5,A truly good friend will openly correct you.
Proverbs,27,6,"You can trust a friend who corrects you, but kisses from an enemy are nothing but lies."
Proverbs,27,7,"If you have had enough to eat, honey doesn't taste good, but if you are really hungry, you will eat anything."
Proverbs,27,8,"When you are far from home, you feel like a bird without a nest."
Proverbs,27,9,"The sweet smell of incense can make you feel good, but true friendship is better still."
Proverbs,27,10,Don't desert an old friend of your family or visit your relatives when you are in trouble. A friend nearby is better than relatives far away.
Proverbs,27,11,"My child, show good sense! Then I will be happy and able to answer anyone who criticizes me."
Proverbs,27,12,Be cautious and hide when you see danger— don't be stupid and walk right into trouble.
Proverbs,27,13,Don't loan money to a stranger unless you are given something to guarantee payment.
Proverbs,27,14,A loud greeting early in the morning is the same as a curse.
Proverbs,27,15,The steady dripping of rain and the nagging of a wife are one and the same.
Proverbs,27,16,It's easier to catch the wind or hold olive oil in your hand than to stop a nagging wife.
Proverbs,27,17,"Just as iron sharpens iron, friends sharpen the minds of each other."
Proverbs,27,18,"Take care of a tree, and you will eat its fruit; look after your master, and you will be praised."
Proverbs,27,19,You see your face in a mirror and your thoughts in the minds of others.
Proverbs,27,20,"Death and the grave are never satisfied, and neither are we."
Proverbs,27,21,"Gold and silver are tested in a red-hot furnace, but we are tested by praise."
Proverbs,27,22,"No matter how hard you beat a fool, you can't pound out the foolishness."
Proverbs,27,23,"You should take good care of your sheep and goats,"
Proverbs,27,24,because wealth and honour don't last for ever.
Proverbs,27,25,"After the hay is cut and the new growth appears and the harvest is over,"
Proverbs,27,26,you can sell lambs and goats to buy clothes and land.
Proverbs,27,27,"From the milk of the goats, you can make enough cheese to feed your family and all your servants."
Proverbs,28,1,"Wicked people run away when no one chases them, but those who live right are as brave as lions."
Proverbs,28,2,"In time of civil war there are many leaders, but a sensible leader restores law and order."
Proverbs,28,3,"When someone poor takes over and ill-treats the poor, it's like a heavy rain destroying the crops."
Proverbs,28,4,"Lawbreakers praise criminals, but law-abiding citizens always oppose them."
Proverbs,28,5,"Criminals don't know what justice means, but all who respect the LORD understand it completely."
Proverbs,28,6,"It's better to be poor and live right, than to be rich and dishonest."
